Hours_Awake,Decisions_Made,Task_Switches,Avg_Decision_Time_sec,Sleep_Hours_Last_Night,Stress_Level_1_10,Error_Rate,Cognitive_Load_Score,Sleep_Debt,Sleep_Caffeine_Interaction,Stress_Cognitive_Interaction,Task_Completion_Time
1,2,0,1.83,8.3,0.6931471805599453,0.0,0.7,-0.3000000000000007,2.2300144001592104,0.5306282510621704,1.5390154481375546
13,66,24,3.8,5.6,1.5260563034950492,0.05164323315183845,5.3,2.4000000000000004,2.879198457298039,2.9997242948235283,5.528635121610247
8,44,15,1.4,7.8,1.252762968495368,0.0,3.5,0.20000000000000018,2.174751721484161,2.277267285009756,4.136765278106052
17,99,42,4.85,5.2,1.252762968495368,0.2110709700799405,6.5,2.8,2.4336133554004498,2.847812143477369,6.17617907180241
11,61,18,2.67,5.0,1.547562508716013,0.03343477608623739,4.9,3.0,3.258096538021482,2.951257783452162,5.099073430558133
16,79,31,3.05,3.9,0.6931471805599453,0.19392069263730652,4.5,4.1,0.0,1.7047480922384253,5.488731093239328
11,57,10,4.24,6.2,0.8754687373538999,0.0,3.1,1.7999999999999998,0.0,1.6752256529721035,5.491743703074097
16,90,27,2.99,7.5,1.62924053973028,0.045928931888399804,6.5,0.5,3.1570004211501135,3.3196257279683437,5.59879226079857
12,63,27,3.1,6.7,0.6931471805599453,0.0,3.8,1.2999999999999998,2.0412203288596382,1.5686159179138452,5.279644101282416
13,65,22,2.28,2.9,1.3609765531356006,0.16466662155523387,4.8,5.1,0.0,2.702702594775615,5.005287687769661
2,8,2,2.81,6.9,0.6931471805599453,0.0,0.9,1.0999999999999996,0.0,0.6418538861723948,3.1561489949598958
6,25,2,1.83,5.8,0.6931471805599453,0.0,1.4,2.2,2.91235066461494,0.8754687373538999,3.844814255734696
11,64,21,2.98,4.6,1.2809338454620642,0.06859279146561172,4.5,3.4000000000000004,2.322387720290225,2.5416019934645457,5.25603597429143
15,72,20,5.17,5.7,1.1939224684724346,0.06765864847381481,4.6,2.3,2.89591193827178,2.449279472144849,5.9222216443658215
12,67,23,2.99,5.1,1.916922612182061,0.06672363204290818,6.6,2.9000000000000004,3.2771447329921766,3.670715483486265,5.304945352838257
14,70,17,3.27,4.4,1.791759469228055,0.10616019582839065,6.0,3.5999999999999996,2.9231615807191558,3.4339872044851463,5.437644431769136
6,37,15,2.04,5.2,0.6931471805599453,0.0,2.5,2.8,1.824549292051046,1.252762968495368,4.337029268743146
14,51,16,2.44,6.2,1.1631508098056809,0.0,3.7,1.7999999999999998,2.975529566236472,2.2126603854660587,4.831827556602097
6,24,7,2.75,6.7,1.1939224684724346,0.0,2.5,1.2999999999999998,3.3250360206965914,1.9095425048844386,4.204692619390966
1,2,2,0.76,8.0,0.6931471805599453,0.0,0.8,0.0,2.1972245773362196,0.5877866649021191,0.9242589015233319
15,80,13,3.95,4.5,1.252762968495368,0.11867152971749864,4.6,3.5,2.302585092994046,2.5257286443082556,5.75890177387728
15,81,24,3.66,7.7,1.8082887711792655,0.0,6.7,0.2999999999999998,3.676300671907076,3.5601934464858913,5.695279762164452
14,68,32,3.21,6.1,1.3609765531356006,0.06485097231961633,5.4,1.9000000000000004,2.580216829592325,2.8130106367386967,5.39034945199453
7,20,8,0.89,4.8,0.6931471805599453,0.0,1.6,3.2,1.7578579175523736,0.9555114450274363,2.9338568698359038
12,77,34,2.95,5.1,1.410986973710262,0.11511280710050457,5.9,2.9000000000000004,0.0,2.9595868269176377,5.430003307373411
5,20,8,1.52,5.8,1.0647107369924282,0.0,2.2,2.2,1.916922612182061,1.6448050562713916,3.4468078929142076
4,18,4,2.82,6.8,0.9555114450274363,0.0,1.7,1.2000000000000002,3.0633909220278057,1.3137236682850553,3.946617650192645
1,5,0,0.95,5.1,0.6931471805599453,0.0,0.8,2.9000000000000004,2.4159137783010487,0.5877866649021191,1.749199854809259
5,22,6,3.46,5.0,1.0986122886681098,0.0,2.2,3.0,0.0,1.6863989535702288,4.34536265030229
14,74,22,2.55,4.8,1.1314021114911006,0.1097508639591192,4.6,3.2,2.734367509419583,2.3664984187376983,5.245443876940969
2,3,2,3.36,6.3,0.6931471805599453,0.0,0.8,1.7000000000000002,1.9878743481543455,0.5877866649021191,2.405141681319138
5,20,3,2.41,7.6,0.7419373447293773,0.0,1.4,0.40000000000000036,2.151762203259462,0.9321640810304452,3.8958936234982624
7,42,13,2.82,7.3,1.1939224684724346,0.0,3.3,0.7000000000000002,2.1162555148025524,2.150598735996164,4.782814153230935
13,59,8,4.63,5.2,1.9315214116032138,0.009950330853168083,5.7,2.8,1.824549292051046,3.5447203584143305,5.61374835195222
8,35,11,4.36,5.6,0.9162907318741551,0.0,2.5,2.4000000000000004,2.501435951739211,1.55814461804655,5.034351820713572
15,64,17,3.21,5.1,0.6931471805599453,0.06952606264861023,3.4,2.9000000000000004,2.7911651078127164,1.4816045409242156,5.330009813280526
6,30,9,2.47,8.2,0.6931471805599453,0.0,1.9,-0.1999999999999993,3.520460802488973,1.0647107369924282,4.318820558770089
5,19,7,3.02,6.8,0.9932517730102833,0.0,2.0,1.2000000000000002,0.0,1.4816045409242156,4.0669733654259685
2,6,0,2.33,7.8,0.6931471805599453,0.0,0.8,0.20000000000000018,2.8094026953624978,0.5877866649021191,2.7067159780890733
16,88,26,4.34,5.9,1.840549633397487,0.11154137473290741,7.1,2.0999999999999996,2.928523523860541,3.65402917667819,5.947826090078152
11,58,23,4.03,5.1,1.1314021114911006,0.037295784743696894,4.2,2.9000000000000004,3.0633909220278057,2.2844211223663744,5.458478518671978
16,77,21,3.4,5.0,1.3609765531356006,0.11867152971749864,5.1,3.0,3.258096538021482,2.7593768282675506,5.571393286610456
9,35,9,3.53,5.4,1.0296194171811581,0.0,2.6,2.5999999999999996,0.0,1.73695123273306,4.8247072417081895
14,75,18,4.45,4.4,1.6863989535702288,0.11689375147149933,5.8,3.5999999999999996,1.6863989535702288,3.277899165317662,5.813383984571282
8,40,17,4.22,5.7,1.33500106673234,0.0,3.7,2.3,2.517696472610991,2.4300984132930052,5.134621273877247
10,45,12,1.02,5.0,0.9162907318741551,0.0,2.8,3.0,2.3978952727983707,1.6486586255873816,3.8480176754522337
6,33,6,1.6,6.8,0.6931471805599453,0.0,1.9,1.2000000000000002,2.0541237336955462,1.0647107369924282,3.985273467167739
2,13,7,2.01,7.5,0.6931471805599453,0.0,1.3,0.5,0.0,0.832909122935104,3.30064012667084
5,23,5,2.35,7.7,1.6486586255873816,0.0,3.4,0.2999999999999998,0.0,2.7265447837383743,4.008241863168689
16,68,22,2.94,6.2,1.410986973710262,0.05259245011917058,5.0,1.7999999999999998,2.975529566236472,2.803360380906535,5.302906818881844
8,42,9,5.0,3.7,0.9932517730102833,0.007968169649176874,2.7,4.3,2.760009940032921,1.7209792871670078,5.351858133476067
14,73,24,3.88,4.2,1.3609765531356006,0.13627761829254784,5.1,3.8,2.6100697927420065,2.7593768282675506,5.6498189517127715
13,70,19,4.66,5.3,1.5260563034950492,0.05921185963184609,5.2,2.7,1.840549633397487,2.9816333491744893,5.790571604728592
9,40,15,2.76,6.3,0.6931471805599453,0.0,2.6,1.7000000000000002,1.9878743481543455,1.2809338454620642,4.713127327493184
9,44,16,3.75,6.9,0.7884573603642702,0.0,2.9,1.0999999999999996,2.6946271807700692,1.4996230464268938,5.111987788356544
14,50,14,2.64,4.2,0.6931471805599453,0.06952606264861023,2.8,3.8,3.265759410767051,1.33500106673234,4.890349128221754
14,61,22,3.45,3.7,0.9932517730102833,0.13540463700620295,4.0,4.3,1.547562508716013,2.0541237336955462,5.353988563918498
5,22,9,2.42,6.8,1.2809338454620642,0.0,2.7,1.2000000000000002,3.5553480614894135,2.081938421878423,3.99341864363214
14,70,21,2.38,4.1,0.6931471805599453,0.128393214768399,3.8,3.9000000000000004,2.2192034840549946,1.5686159179138452,5.121580188047982
6,25,7,3.38,5.2,0.6931471805599453,0.0,1.7,2.8,3.4719664525503626,0.9932517730102833,4.448516375942715
15,72,29,3.83,5.6,0.7419373447293773,0.09531017980432487,4.3,2.4000000000000004,1.8870696490323797,1.7457155307266483,5.623150704630611
5,30,14,3.16,7.1,1.5686159179138452,0.0,3.9,0.9000000000000004,2.7212954278522306,2.761274962339508,4.562262684976815
13,49,12,3.47,4.1,0.6931471805599453,0.05921185963184609,2.7,3.9000000000000004,2.587764035227708,1.308332819650179,5.1418389797116
8,42,13,3.8,4.8,0.9555114450274363,0.0,2.9,3.2,3.005682604407159,1.7298840655099674,5.078916801512661
14,65,27,3.25,4.9,1.252762968495368,0.10165365372649983,4.8,3.0999999999999996,2.379546134130174,2.5649493574615367,5.357764825191457
11,58,15,3.26,5.6,1.62924053973028,0.0,4.9,2.4000000000000004,2.879198457298039,3.0487989944906833,5.24744503617428
5,22,8,1.5,7.0,1.0296194171811581,0.0,2.1,1.0,2.70805020110221,1.5644405465033646,3.5263605246161616
16,81,23,3.54,5.9,1.0986122886681098,0.0925791812930932,4.8,2.0999999999999996,1.9315214116032138,2.3608540011180215,5.662057294608887
15,76,17,2.34,5.1,0.6931471805599453,0.09440067542148432,3.7,2.9000000000000004,2.4159137783010487,1.547562508716013,5.18649155136578
2,8,7,2.88,6.2,0.6931471805599453,0.0,1.2,1.7999999999999998,2.5952547069568657,0.7884573603642702,3.179719109667007
7,46,19,2.76,8.4,1.4350845252893227,0.0,4.2,-0.40000000000000036,2.2407096892759584,2.6700021334646804,4.8517177150813176
11,47,16,1.65,5.5,1.410986973710262,0.0,4.1,2.5,1.8718021769015913,2.618125493574223,4.36373536470163
9,41,16,2.48,6.5,0.9555114450274363,0.0,3.0,1.5,3.295836866004329,1.7578579175523739,4.6316173560029394
9,46,17,2.19,6.8,1.1939224684724346,0.0,3.6,1.2000000000000002,3.0633909220278057,2.2278615467981093,4.622420539394619
9,46,12,1.99,7.2,1.0986122886681098,0.0,3.2,0.7999999999999998,3.3945083935113587,2.0014800002101243,4.527640983478854
15,58,14,1.98,6.9,1.2237754316221157,0.0,3.9,1.0999999999999996,2.066862759472976,2.337952236831337,4.752209928637407
5,25,8,3.09,7.1,0.6931471805599453,0.0,1.8,0.9000000000000004,2.0918640616783932,1.0296194171811581,4.359908829420263
6,35,7,4.89,6.8,1.2809338454620642,0.0,3.0,1.2000000000000002,2.681021528714291,2.174751721484161,5.148366189784532
13,56,11,2.88,6.8,1.3862943611198906,0.0,4.1,1.2000000000000002,2.681021528714291,2.587764035227708,5.089323238338246
13,54,13,5.49,7.5,1.8718021769015913,0.0,5.6,0.5,3.1570004211501135,3.459466289786131,5.695279762164452
1,5,0,1.2,5.0,0.6931471805599453,0.0,0.8,3.0,1.791759469228055,0.5877866649021191,1.9459101490553132
11,49,16,2.92,6.7,1.589235205116581,0.0,4.6,1.2999999999999998,2.667228206581955,2.9412760877579323,4.9703687008677
7,31,6,2.18,6.2,0.7419373447293773,0.0,1.9,1.7999999999999998,2.975529566236472,1.128171090909654,4.228000947034774
2,6,2,2.31,6.5,0.9555114450274363,0.0,1.2,1.5,0.0,1.0715836162801904,2.698673039289613
1,5,0,2.3,4.5,1.1939224684724346,0.0,1.5,3.5,1.7047480922384253,1.4929040961781488,2.5257286443082556
13,53,15,3.85,5.5,1.1631508098056809,0.006975613736425242,3.6,2.5,1.8718021769015913,2.1882959465919183,5.323253851838068
4,15,4,3.11,7.6,0.6931471805599453,0.0,1.2,0.40000000000000036,2.151762203259462,0.7884573603642702,3.863882630100211
5,23,9,2.52,5.5,0.7884573603642702,0.0,1.9,2.5,1.8718021769015913,1.1878434223960523,4.076859247881081
10,43,7,2.18,6.5,0.8754687373538999,0.0,2.5,1.5,2.6390573296152584,1.5040773967762742,4.5511362974956056
13,71,18,3.8,6.9,1.2809338454620642,0.0,4.6,1.0999999999999996,0.0,2.5618676909241285,5.60138054103812
2,13,4,3.38,6.5,0.6931471805599453,0.0,1.2,1.5,3.295836866004329,0.7884573603642702,3.8053282667571833
10,43,9,3.4,6.2,0.6931471805599453,0.0,2.3,1.7999999999999998,2.975529566236472,1.1939224684724346,4.991792206294776
2,5,0,2.61,7.3,0.6931471805599453,0.0,0.8,0.7000000000000002,2.1162555148025524,0.5877866649021191,2.6426223957797546
13,66,24,2.48,4.5,1.3609765531356006,0.10436001532424277,4.9,3.5,2.6741486494265287,2.7219531062712017,5.104004196901704
6,27,5,1.77,6.2,1.7227665977411035,0.0,3.8,1.7999999999999998,2.975529566236472,2.916689066213538,3.8875253738277458
17,95,34,4.27,5.4,1.0986122886681098,0.17730901497041035,5.7,2.5999999999999996,1.8562979903656263,2.517696472610991,6.007952864612784
14,65,22,3.48,6.7,0.7419373447293773,0.0,3.7,1.2999999999999998,2.667228206581955,1.623340817603092,5.4258306868469965
8,34,8,3.49,5.9,0.6931471805599453,0.0,2.0,2.0999999999999996,2.5494451709255714,1.0986122886681098,4.7846543879618855
13,72,25,2.38,4.0,1.5260563034950492,0.1406311297397456,5.6,4.0,0.0,3.052112606990099,5.149585312747637
8,40,19,2.92,6.5,1.2809338454620642,0.0,3.7,1.5,2.0149030205422647,2.362739015813793,4.768988271217486
16,81,28,2.39,5.2,1.7749523509116738,0.13714983814723364,6.7,2.8,3.0819099697950434,3.521347982792617,5.270894780970065
15,80,29,2.86,4.6,1.7047480922384253,0.1527210870176639,6.5,3.4000000000000004,3.353406717825807,3.4094961844768505,5.437209365414655
8,42,19,1.5,7.0,1.308332819650179,0.0,3.8,1.0,0.0,2.421256622711544,4.1588830833596715
17,93,25,3.39,3.2,1.6094379124341003,0.23822918873225063,6.4,4.8,1.4350845252893227,3.2809112157876537,5.756596279148815
9,45,13,0.78,6.8,1.1939224684724346,0.0,3.4,1.2000000000000002,2.681021528714291,2.1770218700187,3.586292865338835
1,4,3,1.67,8.0,0.6931471805599453,0.0,0.9,0.0,2.1972245773362196,0.6418538861723948,2.038619547159581
6,40,12,2.44,4.5,1.4350845252893227,0.0,3.7,3.5,1.7047480922384253,2.552565298261815,4.591071261608589
3,20,4,1.81,6.5,1.410986973710262,0.0,2.7,1.5,2.6390573296152584,2.237513096250331,3.616308761279101
2,12,3,2.54,7.7,0.6931471805599453,0.0,1.1,0.2999999999999998,2.797281334830153,0.7419373447293773,3.4493524235492026
6,23,10,1.86,6.5,0.6931471805599453,0.0,1.8,1.5,0.0,1.0296194171811581,3.779177092094717
13,76,28,3.62,6.8,1.410986973710262,0.0246926125903715,5.5,1.2000000000000002,3.339321977944068,2.89314568477889,5.620835553835275
17,80,19,2.26,5.0,1.589235205116581,0.1301506844650451,5.7,3.0,3.044522437723423,3.145444546782318,5.202907181743378
9,40,12,3.15,4.9,0.6931471805599453,0.0,2.4,3.0999999999999996,2.7536607123542622,1.2237754316221157,4.844187086458591
6,36,14,3.19,7.3,0.6931471805599453,0.0,2.4,0.7000000000000002,2.1162555148025524,1.2237754316221157,4.752209928637407
17,77,24,3.81,6.8,1.3609765531356006,0.055434706888100586,5.2,1.2000000000000002,2.681021528714291,2.77757626375082,5.684837479488428
1,8,1,3.62,5.8,0.6931471805599453,0.0,0.9,2.2,0.0,0.6418538861723948,3.3998631586490187
6,29,6,1.57,5.8,0.6931471805599453,0.0,1.8,2.2,2.533696813957432,1.0296194171811581,3.8400972658565573
3,15,2,3.35,6.8,0.6931471805599453,0.0,1.2,1.2000000000000002,2.681021528714291,0.7884573603642702,3.9367156180185177
14,62,17,3.35,6.0,1.5686159179138452,0.013902905168991422,5.0,2.0,1.9459101490553132,2.995732273553991,5.340897814083156
3,11,3,3.47,7.4,0.832909122935104,0.0,1.3,0.5999999999999996,2.760009940032921,0.9895411936137478,3.66791114767774
3,20,10,3.72,7.0,1.0986122886681098,0.0,2.3,1.0,2.0794415416798357,1.7227665977411035,4.32280727501391
2,16,6,1.93,7.5,0.7419373447293773,0.0,1.4,0.5,2.1400661634962708,0.9321640810304452,3.461978853922014
8,38,10,2.94,4.7,1.2809338454620642,0.0,3.2,3.3,2.714694743820879,2.2321626286975,4.724906867590425
1,3,0,1.93,8.3,0.6931471805599453,0.0,0.7,-0.3000000000000007,2.2300144001592104,0.5306282510621704,1.9154509415706047
15,72,28,2.57,4.1,0.9162907318741551,0.15871169115482087,4.5,3.9000000000000004,2.2192034840549946,2.0476928433652555,5.225961704355896
14,65,22,2.16,3.9,1.33500106673234,0.13278111123381847,4.7,4.1,0.0,2.6504210882655737,4.951592753462473
12,51,15,2.55,5.3,1.5040773967762742,0.0009995003330835331,4.4,2.7,0.0,2.797281334830153,4.875578929769415
13,71,31,3.54,6.9,1.1631508098056809,0.019802627296179712,5.0,1.0999999999999996,2.6946271807700692,2.4849066497880004,5.530777384499595
17,67,18,3.2,4.3,0.7884573603642702,0.13190507087993858,3.6,3.7,2.2617630984737906,1.6714733033535532,5.372496764722288
1,8,1,2.27,6.1,1.252762968495368,0.0,1.8,1.9000000000000004,0.0,1.7047480922384253,2.9528247725427144
5,32,13,2.26,7.3,1.0647107369924282,0.0,2.7,0.7000000000000002,3.131136910560194,1.81319474994812,4.294833422971505
5,26,12,2.81,7.4,1.1314021114911006,0.0,2.6,0.5999999999999996,2.128231705849268,1.8656293177945107,4.304875575485466
4,16,11,3.55,6.6,0.6931471805599453,0.0,1.6,1.4000000000000004,0.0,0.9555114450274363,4.056988775678332
11,65,21,2.95,6.3,1.0296194171811581,0.0,4.1,1.7000000000000002,2.6100697927420065,2.1258479144939915,5.261394012443439
12,43,10,2.39,5.8,1.33500106673234,0.0,3.5,2.2,1.916922612182061,2.379546134130174,4.642176911617187
3,15,2,1.76,4.5,1.0647107369924282,0.0,1.7,3.5,1.7047480922384253,1.4422019930581866,3.3105430133940246
5,23,7,3.3,6.2,1.0986122886681098,0.0,2.2,1.7999999999999998,1.9740810260220096,1.6863989535702288,4.3425058765115985
15,83,31,3.23,5.3,1.5040773967762742,0.13453089295760615,6.2,2.7,3.100092288878234,3.122364924487357,5.59504589613565
17,78,28,3.35,5.6,1.62924053973028,0.12133228516752496,6.2,2.4000000000000004,2.879198457298039,3.2741212990941793,5.569488886872828
13,66,22,3.31,4.7,1.8870696490323797,0.0880108773227133,6.4,3.3,1.7404661748405046,3.606584211387106,5.391169983562653
16,83,27,3.14,4.2,1.4816045409242156,0.1806534996932576,5.9,3.8,1.6486586255873816,3.0473755067058295,5.566893069260081
15,83,19,4.28,4.2,1.0647107369924282,0.1518623493092461,4.6,3.8,2.2407096892759584,2.2762411176544437,5.875604661013447
1,5,0,1.98,6.7,0.6931471805599453,0.0,0.8,1.2999999999999998,2.0412203288596382,0.5877866649021191,2.388762789235098
12,61,20,2.22,5.4,1.4586150226995167,0.03343477608623739,4.8,2.5999999999999996,1.8562979903656263,2.8237570088141806,4.915738362226573
3,17,7,2.55,7.2,0.6931471805599453,0.0,1.5,0.7999999999999998,2.7343675094195836,0.9162907318741551,3.7921127087555884
1,2,0,2.43,8.2,0.832909122935104,0.0,0.8,-0.1999999999999993,0.0,0.712949807856125,1.7681496035889213
4,23,7,2.98,6.4,0.6931471805599453,0.0,1.6,1.5999999999999996,0.0,0.9555114450274363,4.241902126579715
15,84,33,4.65,4.5,1.824549292051046,0.17563256864315802,7.3,3.5,1.7047480922384253,3.6625354787743345,5.970240910656355
5,27,10,2.81,5.5,0.6931471805599453,0.0,1.9,2.5,3.1354942159291497,1.0647107369924282,4.34211568336104
3,8,3,3.72,5.6,0.6931471805599453,0.0,1.0,2.4000000000000004,1.8870696490323797,0.6931471805599453,3.4262151446374434
12,68,18,3.25,5.1,1.0986122886681098,0.055434706888100586,4.1,2.9000000000000004,2.4159137783010487,2.2192034840549946,5.402677381872279
10,42,20,3.02,6.1,0.6931471805599453,0.0,2.9,1.9000000000000004,1.9600947840472698,1.3609765531356006,4.850779482017964
5,24,8,2.24,6.9,0.9162907318741551,0.0,2.0,1.0999999999999996,2.6946271807700692,1.3862943611198906,4.002960000420249
7,43,12,1.91,7.6,0.6931471805599453,0.0,2.5,0.40000000000000036,2.151762203259462,1.252762968495368,4.420405647542997
9,49,16,3.4,5.0,1.1631508098056809,0.0,3.6,3.0,2.3978952727983707,2.1882959465919183,5.121580188047982
1,7,0,2.43,8.0,0.6931471805599453,0.0,0.8,0.0,2.1972245773362196,0.5877866649021191,2.8909271591878647
5,27,9,3.23,7.0,0.6931471805599453,0.0,1.9,1.0,2.70805020110221,1.0647107369924282,4.479720335270676
17,70,21,2.69,4.7,1.589235205116581,0.13102826240640408,5.5,3.3,3.1986731175506815,3.1112906141882632,5.243333058215277
12,58,17,3.47,5.2,1.667706820558076,0.0246926125903715,5.1,2.8,3.0819099697950434,3.132446096869813,5.3095539984740245
15,82,28,3.21,5.3,1.824549292051046,0.1231021971339834,7.0,2.7,3.3141860046725258,3.6216707044204863,5.576782089450208
15,75,24,2.87,5.6,0.6931471805599453,0.08709470685093376,4.0,2.4000000000000004,2.879198457298039,1.6094379124341003,5.376435145811989
16,88,21,4.49,3.7,1.6486586255873816,0.1930966299619131,6.2,4.3,1.547562508716013,3.2973172511747633,5.981717195653102
4,17,7,1.2,5.9,0.6931471805599453,0.0,1.5,2.0999999999999996,2.928523523860541,0.9162907318741551,3.0633909220278057
2,11,1,2.07,5.6,1.1314021114911006,0.0,1.7,2.4000000000000004,0.0,1.5195132049061133,3.1684242813721024
2,10,2,1.74,8.1,0.6931471805599453,0.0,1.0,-0.09999999999999964,2.2082744135228043,0.6931471805599453,2.91235066461494
4,21,9,2.61,5.8,1.252762968495368,0.0,2.6,2.2,0.0,2.0149030205422647,4.021953064800342
3,19,5,1.37,7.1,0.6931471805599453,0.0,1.4,0.9000000000000004,2.7212954278522306,0.8754687373538999,3.2969473602883563
5,33,14,1.69,5.7,0.6931471805599453,0.0,2.3,2.3,2.517696472610991,1.1939224684724346,4.039008017182635
13,59,21,3.04,7.7,1.2237754316221157,0.0,4.2,0.2999999999999998,3.1822118404966093,2.405141681319138,5.1949548535528836
8,50,16,2.69,6.8,1.5260563034950492,0.0,4.5,1.2000000000000002,2.0541237336955462,2.8449093838194073,4.908971640319756
16,76,22,4.29,4.8,1.33500106673234,0.13102826240640408,5.1,3.2,1.7578579175523736,2.7265447837383743,5.790082487575285
13,63,21,3.18,6.3,0.9555114450274363,0.005982071677547464,3.9,1.7000000000000002,2.990719731730447,1.979621206397625,5.304995021301277
3,14,6,3.51,5.5,0.6931471805599453,0.0,1.3,2.5,2.4849066497880004,0.832909122935104,3.914819092730147
16,74,27,4.17,5.3,1.410986973710262,0.11689375147149933,5.4,2.7,0.0,2.8758219768814337,5.735216540145731
6,30,8,3.13,5.3,0.6931471805599453,0.0,1.9,2.7,1.840549633397487,1.0647107369924282,4.552823705615882
17,62,18,3.85,6.3,1.410986973710262,0.032467190137501496,4.6,1.7000000000000002,2.6100697927420065,2.725235025856311,5.479388141440339
9,42,19,2.08,3.9,0.7419373447293773,0.0344014267173324,2.9,4.1,1.589235205116581,1.4327007339340463,4.481419378551917
6,27,6,3.3,6.5,0.6931471805599453,0.0,1.7,1.5,2.6390573296152584,0.9932517730102833,4.500920164614292
14,62,21,2.32,4.1,0.7884573603642702,0.11689375147149933,3.6,3.9000000000000004,3.242592351485517,1.6714733033535532,4.975629684897441
8,47,19,1.59,6.9,1.252762968495368,0.0,3.8,1.0999999999999996,2.066862759472976,2.3513752571634776,4.327174383125731
10,58,13,2.08,4.8,0.6931471805599453,0.014888612493750654,3.0,3.2,2.3608540011180215,1.3862943611198906,4.801065862809164
14,60,21,3.21,5.2,1.2809338454620642,0.06203539091945264,4.4,2.8,2.4336133554004498,2.5209170873110334,5.265794174842477
11,49,15,3.07,6.4,0.6931471805599453,0.0,2.8,1.5999999999999996,3.005682604407159,1.33500106673234,5.020123471968564
12,53,18,2.73,6.3,0.6931471805599453,0.0,3.1,1.7000000000000002,3.481240089335692,1.410986973710262,4.981481076665904
12,53,18,3.37,6.9,1.7404661748405046,0.0,5.3,1.0999999999999996,2.6946271807700692,3.2546289945740186,5.190787833605371
16,72,20,5.02,4.4,1.6094379124341003,0.13278111123381847,5.6,3.5999999999999996,3.3105430133940246,3.152736022363656,5.892858943353859
3,9,4,3.32,7.2,0.6931471805599453,0.0,1.1,0.7999999999999998,0.0,0.7419373447293773,3.4301087251565754
9,43,8,0.86,5.6,0.6931471805599453,0.0,2.3,2.4000000000000004,0.0,1.1939224684724346,3.63705970538414
10,49,13,2.61,6.5,0.6931471805599453,0.0,2.7,1.5,2.6390573296152584,1.308332819650179,4.858959327416688
12,68,24,3.83,5.7,1.1631508098056809,0.04114194333117518,4.6,2.3,2.89591193827178,2.4087452888224363,5.566204811671638
7,30,9,1.5,6.8,0.9162907318741551,0.0,2.2,1.2000000000000002,2.681021528714291,1.458615022699517,3.828641396489095
14,66,19,3.58,4.9,0.9932517730102833,0.07973496801885356,4.0,3.0999999999999996,0.0,2.0541237336955462,5.469240878389622
8,52,17,2.87,7.1,1.6094379124341003,0.0,4.8,0.9000000000000004,3.104586678466073,3.005682604407159,5.012234015459953
14,72,22,3.1,6.3,1.791759469228055,0.03343477608623739,6.2,1.7000000000000002,2.6100697927420065,3.4657359027997265,5.4125385106380595
17,73,20,4.28,4.8,1.4816045409242156,0.1292723357041392,5.2,3.2,3.005682604407159,2.9274534328006965,5.747607954196231
13,47,11,3.99,6.9,1.8562979903656263,0.0,5.2,1.0999999999999996,3.077312260546414,3.3700506526653187,5.239257145418492
9,56,8,1.8,5.1,1.252762968495368,0.0,3.6,2.9000000000000004,1.8082887711792655,2.302585092994046,4.623010104116422
9,43,18,2.61,6.0,0.7419373447293773,0.0,2.8,2.0,1.9459101490553132,1.4060969884160703,4.729421148325948
15,70,22,4.18,5.4,1.4350845252893227,0.08065790301745447,5.1,2.5999999999999996,3.1179499062782403,2.851861903134289,5.68221829674036
4,24,4,2.42,4.6,0.6931471805599453,0.0,1.5,3.4000000000000004,2.322387720290225,0.9162907318741551,4.078892457663179
11,51,10,3.51,5.8,0.7419373447293773,0.0,2.7,2.2,2.533696813957432,1.3787660946990992,5.193012404902613
10,45,15,3.25,7.4,0.7419373447293773,0.0,2.7,0.5999999999999996,0.0,1.3787660946990992,4.992131822531696
5,29,7,2.58,5.8,1.2809338454620642,0.0,2.8,2.2,2.533696813957432,2.1138429683971682,4.328362110088189
11,62,16,2.93,6.8,1.667706820558076,0.0,5.3,1.2000000000000002,3.0633909220278057,3.1692653243148663,5.207626501263533
10,35,3,3.8,6.5,0.6931471805599453,0.0,1.8,1.5,2.6390573296152584,1.0296194171811581,4.897839799950911
16,76,23,4.05,4.9,0.6931471805599453,0.126632650933366,4.0,3.0999999999999996,3.0252910757955354,1.6094379124341003,5.732693818150621
1,7,4,1.16,6.8,0.6931471805599453,0.0,1.0,1.2000000000000002,0.0,0.6931471805599453,2.21046980408624
13,63,18,2.01,6.2,1.308332819650179,0.0009995003330835331,4.4,1.7999999999999998,1.9740810260220096,2.555675720676208,4.8491354529946
16,73,23,3.36,6.1,1.4816045409242156,0.06765864847381481,5.4,1.9000000000000004,1.9600947840472698,2.963209081848431,5.5064691000430095
6,40,5,2.84,7.3,1.0986122886681098,0.0,2.6,0.7000000000000002,0.0,1.824549292051046,4.741447804280639
12,70,22,2.47,7.4,1.410986973710262,0.0,5.0,0.5999999999999996,3.8155121050473024,2.803360380906535,5.158480421360237
9,41,16,4.14,6.8,0.9932517730102833,0.0,3.1,1.2000000000000002,2.0541237336955462,1.8357763546448294,5.140141931582161
3,13,1,2.42,6.2,0.6931471805599453,0.0,1.0,1.7999999999999998,1.9740810260220096,0.6931471805599453,3.480008562086445
5,32,7,2.25,5.6,0.9555114450274363,0.0,2.3,2.4000000000000004,0.0,1.5432981099295553,4.290459441148391
17,85,22,4.35,6.7,1.6094379124341003,0.06765864847381481,6.1,1.2999999999999998,2.667228206581955,3.2347491740244907,5.915527981018041
